DateTime,Load_kW,Voltage,Temperature
2024-10-02 03:00:00,61.41,230.4,39.15
2024-10-02 04:00:00,61.16,231.18,39.94
2024-10-02 05:00:00,67.5,229.69,39.92
2024-10-02 06:00:00,63.83,230.72,41.08
2024-10-02 07:00:00,62.46,230.97,40.71
2024-10-02 08:00:00,59.53,230.86,39.08
2024-10-02 09:00:00,63.24,229.18,36.64
2024-10-02 10:00:00,55.88,230.55,34.02
2024-10-02 11:00:00,49.39,228.66,31.5
2024-10-02 12:00:00,51.28,229.6,28.79
2024-10-02 13:00:00,45.17,231.1,25.73
2024-10-02 14:00:00,41.56,229.99,22.86
2024-10-02 15:00:00,40.29,230.22,21.11
2024-10-02 16:00:00,36.73,230.91,19.86
2024-10-02 17:00:00,29.52,230.74,18.17
2024-10-02 18:00:00,32.46,228.38,17.72
2024-10-02 19:00:00,34.16,229.94,19.89
2024-10-02 20:00:00,36.45,229.45,20.27
2024-10-02 21:00:00,39.71,229.76,21.87
2024-10-02 22:00:00,42.9,229.67,25.44
2024-10-02 23:00:00,48.09,228.51,28.02
2024-10-03 00:00:00,52.67,230.33,32.21
2024-10-03 01:00:00,56.08,229.76,34.25
2024-10-03 02:00:00,59.13,230.12,37.53
2024-10-03 03:00:00,60.18,229.96,39.39
2024-10-03 04:00:00,62.47,229.38,41.07
2024-10-03 05:00:00,63.99,229.33,42.03
2024-10-03 06:00:00,61.31,229.85,41.87
2024-10-03 07:00:00,63.49,230.14,40.68
2024-10-03 08:00:00,62.57,230.67,38.46
2024-10-03 09:00:00,61.39,229.64,37.17
2024-10-03 10:00:00,53.14,230.62,33.26
2024-10-03 11:00:00,54.41,229.15,31.47
2024-10-03 12:00:00,49.54,229.37,28.9
2024-10-03 13:00:00,46.05,231.49,26.14
2024-10-03 14:00:00,36.83,230.15,22.23
2024-10-03 15:00:00,38.06,229.77,21.0
2024-10-03 16:00:00,35.64,230.81,19.75
2024-10-03 17:00:00,37.92,229.94,19.42
2024-10-03 18:00:00,36.08,229.44,18.11
2024-10-03 19:00:00,35.84,230.17,18.97
2024-10-03 20:00:00,36.82,229.82,20.21
2024-10-03 21:00:00,42.99,230.17,23.08
2024-10-03 22:00:00,40.89,230.88,24.32
2024-10-03 23:00:00,44.12,231.04,27.81
2024-10-04 00:00:00,49.13,229.34,30.87
2024-10-04 01:00:00,56.23,229.59,33.72
2024-10-04 02:00:00,56.33,229.92,37.56
2024-10-04 03:00:00,61.75,230.03,38.1
2024-10-04 04:00:00,62.6,229.9,40.99
2024-10-04 05:00:00,64.51,230.41,41.16
2024-10-04 06:00:00,63.75,231.52,41.27
2024-10-04 07:00:00,65.12,231.12,41.29
2024-10-04 08:00:00,60.4,229.78,38.92
2024-10-04 09:00:00,60.2,228.8,36.06
2024-10-04 10:00:00,56.44,229.5,34.11
2024-10-04 11:00:00,49.91,231.06,30.95
2024-10-04 12:00:00,48.81,230.11,27.83
2024-10-04 13:00:00,41.14,231.16,24.61
2024-10-04 14:00:00,38.97,229.5,22.97
2024-10-04 15:00:00,37.44,230.51,20.07
2024-10-04 16:00:00,34.58,229.93,19.65
2024-10-04 17:00:00,31.09,229.49,17.73
2024-10-04 18:00:00,35.73,230.84,19.32
2024-10-04 19:00:00,37.66,231.59,18.93
2024-10-04 20:00:00,40.07,228.8,22.13
2024-10-04 21:00:00,41.72,228.98,24.03
2024-10-04 22:00:00,42.37,229.68,25.13
2024-10-04 23:00:00,46.88,229.73,28.08
2024-10-05 00:00:00,46.79,229.92,31.35
2024-10-05 01:00:00,50.15,229.68,34.8
2024-10-05 02:00:00,53.39,229.89,37.13
2024-10-05 03:00:00,57.23,230.73,38.78
2024-10-05 04:00:00,57.5,228.0,40.17
2024-10-05 05:00:00,59.3,230.1,40.86
2024-10-05 06:00:00,59.22,229.86,40.82
2024-10-05 07:00:00,58.02,230.1,40.08
2024-10-05 08:00:00,58.53,230.31,37.65
2024-10-05 09:00:00,53.88,230.6,35.91
2024-10-05 10:00:00,50.46,230.25,34.05
2024-10-05 11:00:00,48.64,229.3,31.15
2024-10-05 12:00:00,44.2,230.32,27.65
2024-10-05 13:00:00,37.69,230.27,25.4
2024-10-05 14:00:00,35.74,231.32,21.95
2024-10-05 15:00:00,32.07,229.54,19.55
2024-10-05 16:00:00,31.02,230.67,18.62
2024-10-05 17:00:00,30.93,229.8,18.62
2024-10-05 18:00:00,28.88,230.1,17.81
2024-10-05 19:00:00,30.79,229.79,19.4
2024-10-05 20:00:00,34.56,229.74,20.5
2024-10-05 21:00:00,37.43,229.82,22.96
2024-10-05 22:00:00,39.07,229.73,25.65
2024-10-05 23:00:00,42.09,228.34,27.64
2024-10-06 00:00:00,49.33,230.93,31.81
2024-10-06 01:00:00,52.44,230.23,34.03
2024-10-06 02:00:00,57.44,230.86,35.93
2024-10-06 03:00:00,57.12,230.02,38.0
2024-10-06 04:00:00,55.48,228.93,39.97
2024-10-06 05:00:00,63.24,229.98,41.28
2024-10-06 06:00:00,56.53,230.5,40.16
2024-10-06 07:00:00,59.2,230.37,40.54
2024-10-06 08:00:00,56.71,230.13,39.65
2024-10-06 09:00:00,55.42,230.95,36.68
2024-10-06 10:00:00,49.92,229.03,33.48
2024-10-06 11:00:00,48.8,229.85,30.61
2024-10-06 12:00:00,44.21,229.59,28.23
2024-10-06 13:00:00,39.98,229.85,24.37
2024-10-06 14:00:00,34.99,231.67,22.57
2024-10-06 15:00:00,32.81,231.36,20.52
2024-10-06 16:00:00,33.0,229.56,18.85
2024-10-06 17:00:00,33.2,230.97,18.45
2024-10-06 18:00:00,29.13,230.37,17.98
2024-10-06 19:00:00,35.36,230.7,18.83
2024-10-06 20:00:00,32.05,229.81,20.27
2024-10-06 21:00:00,35.29,231.41,22.64
2024-10-06 22:00:00,38.75,229.34,26.06
2024-10-06 23:00:00,42.36,228.51,27.22
2024-10-07 00:00:00,53.76,230.04,32.22
2024-10-07 01:00:00,56.25,230.0,34.09
2024-10-07 02:00:00,59.98,229.72,37.36
2024-10-07 03:00:00,62.94,230.41,39.82
2024-10-07 04:00:00,63.19,229.43,40.42
2024-10-07 05:00:00,59.61,229.4,41.31
2024-10-07 06:00:00,64.27,229.26,41.03
2024-10-07 07:00:00,60.92,229.86,39.54
2024-10-07 08:00:00,63.42,230.44,39.42
2024-10-07 09:00:00,58.75,229.4,36.7
2024-10-07 10:00:00,56.65,230.18,35.03
2024-10-07 11:00:00,52.39,230.17,31.29
2024-10-07 12:00:00,48.58,230.23,28.58
2024-10-07 13:00:00,41.43,228.98,25.68
2024-10-07 14:00:00,38.14,229.71,22.96
2024-10-07 15:00:00,35.77,230.5,20.4
2024-10-07 16:00:00,38.78,231.48,19.65
2024-10-07 17:00:00,33.21,229.95,18.63
2024-10-07 18:00:00,35.11,230.26,18.13
2024-10-07 19:00:00,35.88,229.79,19.84
2024-10-07 20:00:00,41.07,231.24,21.73
2024-10-07 21:00:00,43.94,229.19,23.23
2024-10-07 22:00:00,44.91,230.31,25.18
2024-10-07 23:00:00,48.12,229.64,27.76
2024-10-08 00:00:00,49.97,228.48,31.78
2024-10-08 01:00:00,54.76,229.63,34.76
2024-10-08 02:00:00,60.02,230.99,36.98
2024-10-08 03:00:00,63.62,230.77,38.57
2024-10-08 04:00:00,64.63,228.16,39.97
2024-10-08 05:00:00,63.09,229.57,40.45
2024-10-08 06:00:00,63.92,229.62,41.6
2024-10-08 07:00:00,62.19,230.16,40.37
2024-10-08 08:00:00,61.97,230.55,39.44
2024-10-08 09:00:00,59.31,230.09,36.6
2024-10-08 10:00:00,57.23,230.16,34.72
2024-10-08 11:00:00,52.54,229.55,32.11
2024-10-08 12:00:00,47.92,230.38,27.97
2024-10-08 13:00:00,44.87,230.04,25.81
2024-10-08 14:00:00,43.54,231.56,22.86
2024-10-08 15:00:00,37.73,229.86,21.54
2024-10-08 16:00:00,29.77,230.57,18.71
2024-10-08 17:00:00,35.6,229.85,18.66
2024-10-08 18:00:00,31.85,230.29,18.87
2024-10-08 19:00:00,40.83,229.84,20.34
2024-10-08 20:00:00,37.19,230.35,21.67
2024-10-08 21:00:00,39.36,230.24,23.18
2024-10-08 22:00:00,43.23,230.6,25.42
2024-10-08 23:00:00,45.37,229.9,29.3
2024-10-09 00:00:00,53.73,229.52,31.67
2024-10-09 01:00:00,55.0,230.61,34.36
2024-10-09 02:00:00,62.35,229.51,37.82
2024-10-09 03:00:00,58.32,230.08,38.96
2024-10-09 04:00:00,65.64,229.93,41.17
2024-10-09 05:00:00,66.45,229.86,41.75
2024-10-09 06:00:00,63.8,230.12,41.24
2024-10-09 07:00:00,68.54,229.46,40.2
2024-10-09 08:00:00,59.24,230.45,39.72
2024-10-09 09:00:00,58.47,230.59,37.04
2024-10-09 10:00:00,55.45,230.24,33.93
2024-10-09 11:00:00,53.39,230.13,30.32
2024-10-09 12:00:00,44.5,230.02,28.33
2024-10-09 13:00:00,46.26,229.59,25.48
2024-10-09 14:00:00,38.39,231.04,22.27
2024-10-09 15:00:00,37.97,230.27,20.99
2024-10-09 16:00:00,34.89,229.99,18.75
2024-10-09 17:00:00,32.67,229.76,17.72
2024-10-09 18:00:00,34.81,229.57,19.15
2024-10-09 19:00:00,38.35,229.16,20.14
2024-10-09 20:00:00,39.85,230.48,21.76
2024-10-09 21:00:00,40.89,229.32,22.81
2024-10-09 22:00:00,47.26,230.15,26.13
2024-10-09 23:00:00,48.32,229.46,28.52
2024-10-10 00:00:00,55.53,229.59,31.52
2024-10-10 01:00:00,55.86,230.77,34.13
2024-10-10 02:00:00,54.49,229.1,37.87
2024-10-10 03:00:00,57.71,229.56,38.37
2024-10-10 04:00:00,63.34,231.2,41.31
2024-10-10 05:00:00,65.87,229.13,42.2
2024-10-10 06:00:00,62.49,230.85,41.63
2024-10-10 07:00:00,65.95,231.0,41.1
2024-10-10 08:00:00,59.5,230.49,38.7
2024-10-10 09:00:00,59.93,229.88,36.68
2024-10-10 10:00:00,52.37,231.15,33.27
2024-10-10 11:00:00,49.68,230.48,31.3
2024-10-10 12:00:00,45.54,229.71,27.77
2024-10-10 13:00:00,43.96,229.18,25.9
2024-10-10 14:00:00,37.63,230.05,22.89
2024-10-10 15:00:00,40.33,229.64,21.03
2024-10-10 16:00:00,35.37,230.29,18.79
2024-10-10 17:00:00,36.07,229.13,18.94
2024-10-10 18:00:00,43.05,232.51,17.74
2024-10-10 19:00:00,45.8,229.96,19.61
2024-10-10 20:00:00,51.14,229.42,21.35
2024-10-10 21:00:00,49.54,229.75,22.52
2024-10-10 22:00:00,58.76,229.67,26.17
2024-10-10 23:00:00,49.0,231.38,28.25
2024-10-11 00:00:00,49.29,230.39,32.27
2024-10-11 01:00:00,51.86,228.81,34.67
2024-10-11 02:00:00,58.12,230.2,37.35
2024-10-11 03:00:00,59.51,230.71,39.42
2024-10-11 04:00:00,60.79,230.48,40.61
2024-10-11 05:00:00,62.53,230.09,41.2
2024-10-11 06:00:00,65.46,230.61,41.22
2024-10-11 07:00:00,60.55,229.88,39.69
2024-10-11 08:00:00,63.82,229.66,39.66
2024-10-11 09:00:00,60.74,229.94,37.28
2024-10-11 10:00:00,57.99,228.58,33.76
2024-10-11 11:00:00,57.09,229.9,32.27
2024-10-11 12:00:00,49.55,230.63,28.07
2024-10-11 13:00:00,45.2,231.08,25.3
2024-10-11 14:00:00,40.06,231.27,23.38
2024-10-11 15:00:00,39.33,230.01,20.69
2024-10-11 16:00:00,34.37,230.3,19.06
2024-10-11 17:00:00,36.51,230.17,18.13
2024-10-11 18:00:00,36.97,230.14,19.92
2024-10-11 19:00:00,36.16,229.11,18.61
2024-10-11 20:00:00,36.98,229.31,21.12
2024-10-11 21:00:00,41.03,229.89,23.27
2024-10-11 22:00:00,43.05,230.45,25.42
2024-10-11 23:00:00,44.31,230.23,28.77
2024-10-12 00:00:00,44.38,229.21,31.8
2024-10-12 01:00:00,49.04,229.39,33.84
2024-10-12 02:00:00,53.12,229.21,36.66
2024-10-12 03:00:00,59.67,228.08,38.59
2024-10-12 04:00:00,58.06,229.71,40.25
2024-10-12 05:00:00,60.42,230.16,40.59
2024-10-12 06:00:00,58.3,231.48,41.42
2024-10-12 07:00:00,58.92,228.66,40.13
2024-10-12 08:00:00,55.25,231.12,38.4
2024-10-12 09:00:00,55.81,229.52,36.22
2024-10-12 10:00:00,49.8,228.27,33.52
2024-10-12 11:00:00,49.15,229.85,31.68
2024-10-12 12:00:00,44.43,230.05,27.22
2024-10-12 13:00:00,40.86,229.36,24.94
2024-10-12 14:00:00,34.74,230.71,21.93
2024-10-12 15:00:00,34.64,231.9,20.32
2024-10-12 16:00:00,32.79,229.35,17.95
2024-10-12 17:00:00,28.78,228.93,18.99
2024-10-12 18:00:00,27.47,230.81,17.38
2024-10-12 19:00:00,32.5,230.36,18.74
2024-10-12 20:00:00,35.88,230.52,20.48
2024-10-12 21:00:00,37.6,230.34,21.96
2024-10-12 22:00:00,42.6,229.23,25.94
2024-10-12 23:00:00,43.61,231.38,28.24
2024-10-13 00:00:00,45.72,231.24,31.75
2024-10-13 01:00:00,52.07,230.57,34.01
2024-10-13 02:00:00,54.42,228.85,36.84
2024-10-13 03:00:00,56.58,229.02,38.87
2024-10-13 04:00:00,60.36,229.95,39.65
2024-10-13 05:00:00,61.47,230.53,41.09
2024-10-13 06:00:00,61.45,228.79,40.58
2024-10-13 07:00:00,59.7,228.3,40.42
2024-10-13 08:00:00,56.08,230.58,38.06
2024-10-13 09:00:00,53.7,230.83,35.48
2024-10-13 10:00:00,49.32,231.42,33.43
2024-10-13 11:00:00,46.94,229.91,31.11
2024-10-13 12:00:00,42.07,229.5,27.11
2024-10-13 13:00:00,34.15,229.57,24.79
2024-10-13 14:00:00,33.03,230.8,21.66
2024-10-13 15:00:00,32.69,231.05,19.79
2024-10-13 16:00:00,31.35,230.56,18.91
2024-10-13 17:00:00,30.63,229.45,18.15
2024-10-13 18:00:00,28.34,230.45,17.35
2024-10-13 19:00:00,31.56,229.67,19.06
2024-10-13 20:00:00,36.89,229.57,21.23
2024-10-13 21:00:00,38.06,229.55,23.05
2024-10-13 22:00:00,38.74,229.63,24.92
2024-10-13 23:00:00,40.73,230.15,28.72
2024-10-14 00:00:00,51.26,230.4,32.82
2024-10-14 01:00:00,56.39,229.89,34.56
2024-10-14 02:00:00,57.99,229.86,37.2
2024-10-14 03:00:00,58.74,229.21,38.99
2024-10-14 04:00:00,65.52,231.49,41.1
2024-10-14 05:00:00,63.36,230.71,40.96
2024-10-14 06:00:00,65.91,228.81,41.39
2024-10-14 07:00:00,64.45,230.38,40.72
2024-10-14 08:00:00,63.17,231.33,39.04
2024-10-14 09:00:00,59.7,229.16,37.47
2024-10-14 10:00:00,52.51,229.7,33.64
2024-10-14 11:00:00,50.98,229.92,31.17
2024-10-14 12:00:00,49.42,229.99,28.67
2024-10-14 13:00:00,44.52,229.81,25.54
2024-10-14 14:00:00,41.7,229.68,23.27
2024-10-14 15:00:00,38.01,229.55,20.62
2024-10-14 16:00:00,33.18,230.04,18.89
2024-10-14 17:00:00,32.38,229.28,18.35
2024-10-14 18:00:00,35.67,229.96,19.19
2024-10-14 19:00:00,35.41,230.45,18.58
2024-10-14 20:00:00,38.16,229.5,21.46
2024-10-14 21:00:00,41.81,229.21,23.25
2024-10-14 22:00:00,47.21,228.82,25.76
2024-10-14 23:00:00,46.63,230.81,28.2
2024-10-15 00:00:00,49.92,229.0,31.19
2024-10-15 01:00:00,57.12,230.58,34.69
2024-10-15 02:00:00,59.13,229.61,37.65
2024-10-15 03:00:00,60.56,230.21,37.82
2024-10-15 04:00:00,64.07,230.34,41.64
2024-10-15 05:00:00,65.51,230.46,42.03
2024-10-15 06:00:00,68.58,230.36,42.01
2024-10-15 07:00:00,62.15,230.55,39.92
2024-10-15 08:00:00,61.81,230.26,38.6
2024-10-15 09:00:00,55.94,229.51,35.48
2024-10-15 10:00:00,53.92,228.66,33.68
2024-10-15 11:00:00,53.71,229.73,31.65
2024-10-15 12:00:00,49.35,230.27,27.2
2024-10-15 13:00:00,46.69,229.7,24.81
2024-10-15 14:00:00,38.18,230.4,21.76
2024-10-15 15:00:00,37.66,230.61,20.72
2024-10-15 16:00:00,37.09,230.34,19.52
2024-10-15 17:00:00,36.4,229.88,18.97
2024-10-15 18:00:00,38.31,229.45,19.1
2024-10-15 19:00:00,34.96,230.33,19.38
2024-10-15 20:00:00,37.36,229.87,20.9
2024-10-15 21:00:00,40.98,230.12,22.83
2024-10-15 22:00:00,41.98,230.56,25.47
2024-10-15 23:00:00,47.84,229.5,29.46
2024-10-16 00:00:00,51.33,230.28,32.19
2024-10-16 01:00:00,57.18,229.85,34.81
2024-10-16 02:00:00,61.2,231.2,37.92
2024-10-16 03:00:00,62.03,230.08,39.46
2024-10-16 04:00:00,65.07,229.82,40.83
2024-10-16 05:00:00,67.25,230.17,41.13
2024-10-16 06:00:00,63.15,229.43,41.18
2024-10-16 07:00:00,64.0,229.91,41.08
2024-10-16 08:00:00,61.34,230.87,39.16
2024-10-16 09:00:00,61.27,230.32,36.53
2024-10-16 10:00:00,57.43,230.04,34.21
2024-10-16 11:00:00,49.02,229.76,32.42
2024-10-16 12:00:00,48.57,230.83,28.01
2024-10-16 13:00:00,44.3,231.28,26.03
2024-10-16 14:00:00,36.66,230.52,21.84
2024-10-16 15:00:00,38.73,230.75,21.35
2024-10-16 16:00:00,33.55,229.71,19.67
2024-10-16 17:00:00,32.06,229.63,19.09
2024-10-16 18:00:00,35.64,229.88,18.67
2024-10-16 19:00:00,35.64,229.06,20.38
2024-10-16 20:00:00,37.31,230.73,20.48
2024-10-16 21:00:00,37.53,229.37,22.18
2024-10-16 22:00:00,46.16,230.59,26.21
2024-10-16 23:00:00,44.97,231.09,28.87
2024-10-17 00:00:00,53.97,231.02,32.43
2024-10-17 01:00:00,56.0,230.64,33.48
2024-10-17 02:00:00,59.01,231.91,36.46
2024-10-17 03:00:00,65.55,230.01,39.36
2024-10-17 04:00:00,64.01,229.95,41.1
2024-10-17 05:00:00,66.94,230.79,41.04
2024-10-17 06:00:00,64.61,230.27,41.1
2024-10-17 07:00:00,66.19,229.95,41.35
2024-10-17 08:00:00,63.26,229.98,39.83
2024-10-17 09:00:00,56.3,230.01,36.53
2024-10-17 10:00:00,55.28,231.71,34.17
2024-10-17 11:00:00,52.88,230.47,31.73
2024-10-17 12:00:00,52.12,229.98,28.37
2024-10-17 13:00:00,45.63,229.64,26.11
2024-10-17 14:00:00,43.67,229.45,22.91
2024-10-17 15:00:00,38.56,231.06,20.47
2024-10-17 16:00:00,38.52,229.8,18.53
2024-10-17 17:00:00,33.3,230.79,18.69
2024-10-17 18:00:00,34.72,229.77,17.93
2024-10-17 19:00:00,35.58,230.68,19.51
2024-10-17 20:00:00,43.53,230.45,21.06
2024-10-17 21:00:00,40.36,230.22,23.34
2024-10-17 22:00:00,42.2,230.81,25.71
2024-10-17 23:00:00,51.3,229.13,29.47
2024-10-18 00:00:00,54.85,228.79,32.27
2024-10-18 01:00:00,59.19,228.51,34.54
2024-10-18 02:00:00,61.43,230.55,37.16
2024-10-18 03:00:00,62.04,230.08,38.95
2024-10-18 04:00:00,64.94,229.32,40.32
2024-10-18 05:00:00,65.52,229.61,41.58
2024-10-18 06:00:00,60.88,230.87,40.97
2024-10-18 07:00:00,66.25,231.24,39.5
2024-10-18 08:00:00,62.11,229.19,38.86
2024-10-18 09:00:00,60.9,229.1,36.48
2024-10-18 10:00:00,53.37,230.4,34.48
2024-10-18 11:00:00,50.82,231.01,30.98
2024-10-18 12:00:00,49.09,230.49,28.85
2024-10-18 13:00:00,44.95,228.98,25.38
2024-10-18 14:00:00,41.88,228.64,22.86
2024-10-18 15:00:00,35.45,229.9,20.69
2024-10-18 16:00:00,39.18,230.56,19.1
2024-10-18 17:00:00,35.33,230.7,17.8
2024-10-18 18:00:00,33.89,228.9,18.52
2024-10-18 19:00:00,39.54,230.03,20.41
2024-10-18 20:00:00,37.6,228.89,20.54
2024-10-18 21:00:00,39.99,228.57,24.05
2024-10-18 22:00:00,45.22,229.66,25.2
2024-10-18 23:00:00,49.43,229.99,28.5
2024-10-19 00:00:00,45.72,230.16,32.06
2024-10-19 01:00:00,47.87,230.0,34.26
2024-10-19 02:00:00,49.78,230.94,37.12
2024-10-19 03:00:00,59.1,230.14,39.24
2024-10-19 04:00:00,58.33,228.58,40.26
2024-10-19 05:00:00,58.35,230.65,41.33
2024-10-19 06:00:00,62.6,229.65,41.43
2024-10-19 07:00:00,55.68,230.07,40.03
2024-10-19 08:00:00,56.09,229.66,38.58
2024-10-19 09:00:00,49.71,229.46,35.79
2024-10-19 10:00:00,49.21,229.75,32.04
2024-10-19 11:00:00,48.67,230.56,31.27
2024-10-19 12:00:00,40.86,230.71,28.03
2024-10-19 13:00:00,37.55,231.04,24.32
2024-10-19 14:00:00,35.38,229.81,22.26
2024-10-19 15:00:00,35.13,230.38,21.2
2024-10-19 16:00:00,34.63,230.39,19.65
2024-10-19 17:00:00,29.9,230.06,18.23
2024-10-19 18:00:00,29.86,230.11,17.87
2024-10-19 19:00:00,31.78,230.91,19.03
2024-10-19 20:00:00,30.77,230.12,19.6
2024-10-19 21:00:00,37.58,230.16,23.54
2024-10-19 22:00:00,38.03,229.14,25.62
2024-10-19 23:00:00,43.63,229.32,28.53
2024-10-20 00:00:00,47.49,228.77,31.73
2024-10-20 01:00:00,54.4,229.71,34.12
2024-10-20 02:00:00,51.87,228.36,37.18
2024-10-20 03:00:00,55.33,230.44,38.9
2024-10-20 04:00:00,58.67,230.06,40.46
2024-10-20 05:00:00,59.92,231.28,41.32
2024-10-20 06:00:00,59.16,229.86,41.21
2024-10-20 07:00:00,58.46,230.23,40.18
2024-10-20 08:00:00,55.19,230.47,38.43
2024-10-20 09:00:00,55.5,228.97,36.95
2024-10-20 10:00:00,49.08,228.37,33.53
2024-10-20 11:00:00,47.11,230.81,30.86
2024-10-20 12:00:00,40.13,230.31,27.33
2024-10-20 13:00:00,37.37,229.95,23.88
2024-10-20 14:00:00,34.46,231.31,22.58
2024-10-20 15:00:00,32.76,229.64,20.2
2024-10-20 16:00:00,30.02,230.37,18.5
2024-10-20 17:00:00,31.94,231.86,18.39
2024-10-20 18:00:00,28.22,229.28,18.11
2024-10-20 19:00:00,32.82,229.76,19.35
2024-10-20 20:00:00,34.25,229.65,20.1
2024-10-20 21:00:00,37.06,229.37,23.57
2024-10-20 22:00:00,40.91,230.23,25.36
2024-10-20 23:00:00,44.43,228.69,28.42
2024-10-21 00:00:00,55.96,230.12,32.41
2024-10-21 01:00:00,53.75,229.35,34.57
2024-10-21 02:00:00,60.99,229.06,36.74
2024-10-21 03:00:00,63.28,228.85,39.76
2024-10-21 04:00:00,65.37,231.63,40.81
2024-10-21 05:00:00,64.76,230.05,41.26
2024-10-21 06:00:00,64.19,230.09,40.87
2024-10-21 07:00:00,65.39,230.68,41.34
2024-10-21 08:00:00,60.08,230.0,39.69
2024-10-21 09:00:00,56.24,230.02,37.1
2024-10-21 10:00:00,59.9,229.35,34.74
2024-10-21 11:00:00,50.89,230.18,32.08
2024-10-21 12:00:00,47.78,230.71,28.11
2024-10-21 13:00:00,41.33,229.69,24.57
2024-10-21 14:00:00,39.55,229.75,22.17
2024-10-21 15:00:00,39.75,231.15,20.93
2024-10-21 16:00:00,36.0,230.21,19.36
2024-10-21 17:00:00,34.3,228.93,18.38
2024-10-21 18:00:00,34.62,231.06,18.29
2024-10-21 19:00:00,36.01,229.49,19.37
2024-10-21 20:00:00,36.4,228.4,20.97
2024-10-21 21:00:00,40.0,227.57,23.06
2024-10-21 22:00:00,42.2,231.01,25.9
2024-10-21 23:00:00,49.74,231.01,28.99
2024-10-22 00:00:00,50.24,230.52,30.96
2024-10-22 01:00:00,56.04,229.62,35.56
2024-10-22 02:00:00,57.94,229.49,37.28
2024-10-22 03:00:00,61.16,231.28,39.2
2024-10-22 04:00:00,64.22,230.71,40.42
2024-10-22 05:00:00,65.57,229.69,41.43
2024-10-22 06:00:00,62.54,230.71,41.15
2024-10-22 07:00:00,63.52,231.03,40.7
2024-10-22 08:00:00,61.61,228.18,39.2
2024-10-22 09:00:00,59.22,229.72,36.48
2024-10-22 10:00:00,57.65,228.47,34.38
2024-10-22 11:00:00,51.41,230.98,31.03
2024-10-22 12:00:00,43.93,229.37,27.92
2024-10-22 13:00:00,41.63,229.4,24.92
2024-10-22 14:00:00,41.58,229.2,22.67
2024-10-22 15:00:00,40.92,229.96,21.01
2024-10-22 16:00:00,37.5,230.56,18.95
2024-10-22 17:00:00,34.48,231.03,18.8
2024-10-22 18:00:00,36.71,228.87,18.54
2024-10-22 19:00:00,37.39,230.58,20.13
2024-10-22 20:00:00,40.41,228.89,20.99
2024-10-22 21:00:00,39.27,230.19,23.16
2024-10-22 22:00:00,41.02,230.59,25.64
2024-10-22 23:00:00,45.03,230.4,28.52
2024-10-23 00:00:00,52.18,230.18,31.77
2024-10-23 01:00:00,59.96,230.45,34.26
2024-10-23 02:00:00,59.03,230.01,38.05
2024-10-23 03:00:00,60.28,230.31,39.05
2024-10-23 04:00:00,65.41,230.41,40.34
2024-10-23 05:00:00,64.54,229.92,41.65
2024-10-23 06:00:00,63.67,229.19,41.51
2024-10-23 07:00:00,65.13,230.29,41.43
2024-10-23 08:00:00,61.67,230.17,39.05
2024-10-23 09:00:00,61.47,230.13,37.23
2024-10-23 10:00:00,55.29,229.27,34.43
2024-10-23 11:00:00,50.35,229.93,30.32
2024-10-23 12:00:00,48.96,229.3,27.92
2024-10-23 13:00:00,42.11,230.44,25.36
2024-10-23 14:00:00,43.85,229.92,23.21
2024-10-23 15:00:00,34.18,231.14,20.06
2024-10-23 16:00:00,35.95,230.78,19.77
2024-10-23 17:00:00,31.46,230.57,18.17
2024-10-23 18:00:00,34.12,231.93,17.96
2024-10-23 19:00:00,37.67,230.41,20.37
2024-10-23 20:00:00,41.95,229.81,22.63
2024-10-23 21:00:00,42.7,228.81,23.84
2024-10-23 22:00:00,43.48,230.47,25.51
2024-10-23 23:00:00,46.79,230.4,29.08
2024-10-24 00:00:00,52.21,229.48,31.77
2024-10-24 01:00:00,55.84,229.93,34.98
2024-10-24 02:00:00,57.68,230.45,36.93
2024-10-24 03:00:00,61.26,229.96,39.71
2024-10-24 04:00:00,65.41,229.05,41.14
2024-10-24 05:00:00,63.97,229.52,42.27
2024-10-24 06:00:00,63.84,229.98,40.77
2024-10-24 07:00:00,62.86,229.82,40.32
2024-10-24 08:00:00,62.72,231.04,40.61
2024-10-24 09:00:00,59.43,228.02,36.57
2024-10-24 10:00:00,55.05,231.05,33.73
2024-10-24 11:00:00,54.98,228.65,32.06
2024-10-24 12:00:00,45.33,230.3,27.72
2024-10-24 13:00:00,43.95,229.43,24.4
2024-10-24 14:00:00,40.28,229.81,23.02
2024-10-24 15:00:00,34.2,230.15,21.21
2024-10-24 16:00:00,36.33,230.29,19.41
2024-10-24 17:00:00,37.42,229.13,18.59
2024-10-24 18:00:00,30.3,228.92,17.76
2024-10-24 19:00:00,36.68,229.67,19.77
2024-10-24 20:00:00,38.15,228.87,21.7
2024-10-24 21:00:00,38.91,230.69,22.97
2024-10-24 22:00:00,44.67,229.16,26.16
2024-10-24 23:00:00,49.47,231.25,28.91
2024-10-25 00:00:00,54.69,230.25,32.03
2024-10-25 01:00:00,54.72,230.6,34.43
2024-10-25 02:00:00,60.6,230.32,37.61
2024-10-25 03:00:00,62.74,229.68,39.31
2024-10-25 04:00:00,65.45,230.0,41.74
2024-10-25 05:00:00,65.42,228.91,41.7
2024-10-25 06:00:00,62.15,230.75,41.1
2024-10-25 07:00:00,63.29,229.34,40.26
2024-10-25 08:00:00,60.66,229.87,38.68
2024-10-25 09:00:00,59.87,229.98,36.66
